ArNS Domain,Process ID,Owner ID,Custom Eval Message Count,Used Permaweb Deploy,ArNS Domain Link,Process ID Link,Owner Link
megabyte0x,gppp5lbBaE7o-J3WbTc-Wiw4rUs3CgOo6jHBMcSZcww,FDUH0kZ9McNtpAx3gXTQcMR4dMUTJ1fZU_10JM1Yw4M,0,true,https://megabyte0x.arweave.net,https://www.ao.link/#/entity/gppp5lbBaE7o-J3WbTc-Wiw4rUs3CgOo6jHBMcSZcww,https://www.ao.link/#/entity/FDUH0kZ9McNtpAx3gXTQcMR4dMUTJ1fZU_10JM1Yw4M
blaaaaaaaaaaaaaaaaah,PrhvGDsg0w7KahAF-OLThwb_LXUcrDgTPbnhZGzKFn8,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://blaaaaaaaaaaaaaaaaah.arweave.net,https://www.ao.link/#/entity/PrhvGDsg0w7KahAF-OLThwb_LXUcrDgTPbnhZGzKFn8,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
ros,Jp_1zcCcOlFcIdIPvZI7bnOWYAmwSnLJs-4Gc-dqjSo,v2XXwq_FvVqH2KR4p_x8H-SQ7rDwZBbykSv-59__Avc,0,,https://ros.arweave.net,https://www.ao.link/#/entity/Jp_1zcCcOlFcIdIPvZI7bnOWYAmwSnLJs-4Gc-dqjSo,https://www.ao.link/#/entity/v2XXwq_FvVqH2KR4p_x8H-SQ7rDwZBbykSv-59__Avc
bobsagetrules,rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://bobsagetrules.arweave.net,https://www.ao.link/#/entity/rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
ruh-roh-raggy,GxVoaTDGRoZBT7rAdj8xLdHzSbugIRnshAxwzrhAwbA,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://ruh-roh-raggy.arweave.net,https://www.ao.link/#/entity/GxVoaTDGRoZBT7rAdj8xLdHzSbugIRnshAxwzrhAwbA,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
siegfried,KejqbfgqOCgX16PY5UbNaO10Uw9xdLTwf1mTskeYJ8s,vu3GICa6cX2SJsKCG-1wtUOCtTqRvRetVXSwoD8cykQ,0,,https://siegfried.arweave.net,https://www.ao.link/#/entity/KejqbfgqOCgX16PY5UbNaO10Uw9xdLTwf1mTskeYJ8s,https://www.ao.link/#/entity/vu3GICa6cX2SJsKCG-1wtUOCtTqRvRetVXSwoD8cykQ
druuuuuuuuuuuuuuuugs,qP6AtpOhnNU1gjcM2AMD96s7bWZDkOioDaITWCE98bI,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://druuuuuuuuuuuuuuuugs.arweave.net,https://www.ao.link/#/entity/qP6AtpOhnNU1gjcM2AMD96s7bWZDkOioDaITWCE98bI,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
hnt-distribution,qNQQ51MbGlUpcUsh4-qidpVSdh9vpFtj-ErkQUcWBJ4,vu3GICa6cX2SJsKCG-1wtUOCtTqRvRetVXSwoD8cykQ,0,,https://hnt-distribution.arweave.net,https://www.ao.link/#/entity/qNQQ51MbGlUpcUsh4-qidpVSdh9vpFtj-ErkQUcWBJ4,https://www.ao.link/#/entity/vu3GICa6cX2SJsKCG-1wtUOCtTqRvRetVXSwoD8cykQ
feb-15-2023-test,ppRncQ7KNPyclQj61PdDtXQjQZTZsKMSfnsluSWPYOM,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://feb-15-2023-test.arweave.net,https://www.ao.link/#/entity/ppRncQ7KNPyclQj61PdDtXQjQZTZsKMSfnsluSWPYOM,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
ar-fees,_4si3t0NPHis_d6D11LVLKXSYQv-4Mf9_XhDxiMskpI,vu3GICa6cX2SJsKCG-1wtUOCtTqRvRetVXSwoD8cykQ,0,,https://ar-fees.arweave.net,https://www.ao.link/#/entity/_4si3t0NPHis_d6D11LVLKXSYQv-4Mf9_XhDxiMskpI,https://www.ao.link/#/entity/vu3GICa6cX2SJsKCG-1wtUOCtTqRvRetVXSwoD8cykQ
shark-bait-is-candy,qP6AtpOhnNU1gjcM2AMD96s7bWZDkOioDaITWCE98bI,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://shark-bait-is-candy.arweave.net,https://www.ao.link/#/entity/qP6AtpOhnNU1gjcM2AMD96s7bWZDkOioDaITWCE98bI,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
yashuai,_bAj-BBXsWwa_SHcNecl3noR0ih4-SIxA0uD2seYGZk,h7wP8NjoGkJTdLXC6kwS6fLTNgfeYbZr9YoED5NFQX0,0,,https://yashuai.arweave.net,https://www.ao.link/#/entity/_bAj-BBXsWwa_SHcNecl3noR0ih4-SIxA0uD2seYGZk,https://www.ao.link/#/entity/h7wP8NjoGkJTdLXC6kwS6fLTNgfeYbZr9YoED5NFQX0
bobinstein,NRuCXGlxxk2H9HqOEYl6f8v-3H-wJ32rS03hrp-oRMI,cF0H0SKdnaDTqWKY9iJKBktTpdEWgb3GnlndE7ABv0Q,0,,https://bobinstein.arweave.net,https://www.ao.link/#/entity/NRuCXGlxxk2H9HqOEYl6f8v-3H-wJ32rS03hrp-oRMI,https://www.ao.link/#/entity/cF0H0SKdnaDTqWKY9iJKBktTpdEWgb3GnlndE7ABv0Q
its-funny-cause-its,CfUa1A165hPskr_ftN5wBL6roeuTb3KCGKNfZ2pZXZE,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://its-funny-cause-its.arweave.net,https://www.ao.link/#/entity/CfUa1A165hPskr_ftN5wBL6roeuTb3KCGKNfZ2pZXZE,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
atomic-ant-0,Op2pLEnDqtnDAe0YPW8sQdfJu5hNdbVnSE6wz4J0sGs,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://atomic-ant-0.arweave.net,https://www.ao.link/#/entity/Op2pLEnDqtnDAe0YPW8sQdfJu5hNdbVnSE6wz4J0sGs,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
some-new-name-for-te,qP6AtpOhnNU1gjcM2AMD96s7bWZDkOioDaITWCE98bI,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://some-new-name-for-te.arweave.net,https://www.ao.link/#/entity/qP6AtpOhnNU1gjcM2AMD96s7bWZDkOioDaITWCE98bI,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
dingxaingyuan,Hp3xGJzwOBIlyQrjf2b8RR4zppmlqDP4a_61PzOpJpc,SamNhE8JBi3R7Pn6ovDmxB7fB0CocDWj48p3-q6551w,0,,https://dingxaingyuan.arweave.net,https://www.ao.link/#/entity/Hp3xGJzwOBIlyQrjf2b8RR4zppmlqDP4a_61PzOpJpc,https://www.ao.link/#/entity/SamNhE8JBi3R7Pn6ovDmxB7fB0CocDWj48p3-q6551w
crunchy-things-hurt,KdcL45dzIPdJ5EFa7NXpmP_-Vpzo_cinWyVEqb-QywY,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://crunchy-things-hurt.arweave.net,https://www.ao.link/#/entity/KdcL45dzIPdJ5EFa7NXpmP_-Vpzo_cinWyVEqb-QywY,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
new-name-demo-ant,jBt-kFXjgfuptPm37lBs4SmbKwvsyroAdR84jc2noYo,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://new-name-demo-ant.arweave.net,https://www.ao.link/#/entity/jBt-kFXjgfuptPm37lBs4SmbKwvsyroAdR84jc2noYo,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
testantoneeeeeeeeeee,0ZNk6QAZ58_9G73ooPXlcgAbkt2Q7mq-45pAUxeJy8c,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://testantoneeeeeeeeeee.arweave.net,https://www.ao.link/#/entity/0ZNk6QAZ58_9G73ooPXlcgAbkt2Q7mq-45pAUxeJy8c,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
lpb,DqAW8mdku2W1NiIvGu3WKXbr5k0euf65b8AUm6D5Qpk,JcC4ZLUY76vmWha5y6RwKsFqYTrMZhbockl8iM9p5lQ,0,,https://lpb.arweave.net,https://www.ao.link/#/entity/DqAW8mdku2W1NiIvGu3WKXbr5k0euf65b8AUm6D5Qpk,https://www.ao.link/#/entity/JcC4ZLUY76vmWha5y6RwKsFqYTrMZhbockl8iM9p5lQ
dtfiedler,rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://dtfiedler.arweave.net,https://www.ao.link/#/entity/rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
dodecahedronsarecool,InqFHoAdem705I2-j1r2G-7_YZl7gAJK32M0cOIYTvQ,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://dodecahedronsarecool.arweave.net,https://www.ao.link/#/entity/InqFHoAdem705I2-j1r2G-7_YZl7gAJK32M0cOIYTvQ,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
defiplunt,34QDRQhUp0ctnmQq3roqZic87O1g605j5--qQHmotiw,XOXxc-49xz_ElNmMed58mmEn-rn-yFEDYhEsDsPKAwg,0,,https://defiplunt.arweave.net,https://www.ao.link/#/entity/34QDRQhUp0ctnmQq3roqZic87O1g605j5--qQHmotiw,https://www.ao.link/#/entity/XOXxc-49xz_ElNmMed58mmEn-rn-yFEDYhEsDsPKAwg
testantthreeeeeeeeee,CXlGSwx6HmjYAfcngpvCuQM-lu3G9NsQIy_8QM3b95o,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://testantthreeeeeeeeee.arweave.net,https://www.ao.link/#/entity/CXlGSwx6HmjYAfcngpvCuQM-lu3G9NsQIy_8QM3b95o,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
testanttwooooooooooo,_kxrSD4hOCAproXSIiClbRMvs3HVZNixHSCFQr6ptqg,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://testanttwooooooooooo.arweave.net,https://www.ao.link/#/entity/_kxrSD4hOCAproXSIiClbRMvs3HVZNixHSCFQr6ptqg,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
atomic-ant-8,1Mm3SOcrat9KjQMG8KkaqUS-xLxuhlX7Tq8PzQIwCXk,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://atomic-ant-8.arweave.net,https://www.ao.link/#/entity/1Mm3SOcrat9KjQMG8KkaqUS-xLxuhlX7Tq8PzQIwCXk,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
totally-not-here-rn,VfyYluNvT59YNZYAY71-LUmu5zOaZQ2KYW30wquzCrg,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://totally-not-here-rn.arweave.net,https://www.ao.link/#/entity/VfyYluNvT59YNZYAY71-LUmu5zOaZQ2KYW30wquzCrg,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
hotdog,XYMyN00ID180oVk3FHymH6iIMpaDew9KIVnah9XHuF4,v2XXwq_FvVqH2KR4p_x8H-SQ7rDwZBbykSv-59__Avc,0,,https://hotdog.arweave.net,https://www.ao.link/#/entity/XYMyN00ID180oVk3FHymH6iIMpaDew9KIVnah9XHuF4,https://www.ao.link/#/entity/v2XXwq_FvVqH2KR4p_x8H-SQ7rDwZBbykSv-59__Avc
marcuszhao11,sJdYaA7mGyQfW5K3eeLww_XDQl7n3SIogpM3Ac_tZSY,hv4NIWngChaX8TkmyTdRS9CW1gquds3u9NlVoU9W9KM,0,,https://marcuszhao11.arweave.net,https://www.ao.link/#/entity/sJdYaA7mGyQfW5K3eeLww_XDQl7n3SIogpM3Ac_tZSY,https://www.ao.link/#/entity/hv4NIWngChaX8TkmyTdRS9CW1gquds3u9NlVoU9W9KM
atomic-ant-5,MEqYLbmCZlk5_neiC3UJu0Lu05Pm7w1dKjjV97uiTos,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://atomic-ant-5.arweave.net,https://www.ao.link/#/entity/MEqYLbmCZlk5_neiC3UJu0Lu05Pm7w1dKjjV97uiTos,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
johnson,rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://johnson.arweave.net,https://www.ao.link/#/entity/rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
atomic-ant-11,M0d4bES2O1r4URqo4Os6zb28NaU6zq9bv5_pfAHCulE,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://atomic-ant-11.arweave.net,https://www.ao.link/#/entity/M0d4bES2O1r4URqo4Os6zb28NaU6zq9bv5_pfAHCulE,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
chawyehsu,kXS6TtjMhLCzgOzYGmfxVXmN8zykMgIV04H81lI9zbg,46MSbwhQ9iK6hXIWb-nlszHKB-ba3VGNentYLb6TamE,0,,https://chawyehsu.arweave.net,https://www.ao.link/#/entity/kXS6TtjMhLCzgOzYGmfxVXmN8zykMgIV04H81lI9zbg,https://www.ao.link/#/entity/46MSbwhQ9iK6hXIWb-nlszHKB-ba3VGNentYLb6TamE
fiedler3,rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://fiedler3.arweave.net,https://www.ao.link/#/entity/rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
test,rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://test.arweave.net,https://www.ao.link/#/entity/rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
atomic-ant-3,-md7q_m09VIJKA-tNAzfG422yDsSEwciYWm7yMxeqpk,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://atomic-ant-3.arweave.net,https://www.ao.link/#/entity/-md7q_m09VIJKA-tNAzfG422yDsSEwciYWm7yMxeqpk,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
turtles,rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://turtles.arweave.net,https://www.ao.link/#/entity/rTT0aPjMMtUO76uOKd9-9OJMNLdQDIakUsmWDELdIVw,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
arfans,Nc0dJSPoa2YogzhHKPcgQQlILQ5oMnuyGVc7XwPW8tE,h7wP8NjoGkJTdLXC6kwS6fLTNgfeYbZr9YoED5NFQX0,0,,https://arfans.arweave.net,https://www.ao.link/#/entity/Nc0dJSPoa2YogzhHKPcgQQlILQ5oMnuyGVc7XwPW8tE,https://www.ao.link/#/entity/h7wP8NjoGkJTdLXC6kwS6fLTNgfeYbZr9YoED5NFQX0
alexandria,x5_OAoBkkNDZgPoke7H9QN4Wu1JfM0QUYjfQlVclECo,8s8ABYc_1oDZ553UKXLIzsUie48xc6V88Q1hPtky4C8,0,,https://alexandria.arweave.net,https://www.ao.link/#/entity/x5_OAoBkkNDZgPoke7H9QN4Wu1JfM0QUYjfQlVclECo,https://www.ao.link/#/entity/8s8ABYc_1oDZ553UKXLIzsUie48xc6V88Q1hPtky4C8
ardriveapk,G9Zy4QA5CHelXiUE2TG58nxmrdTph3hTMeYLHcLWeWw,h7wP8NjoGkJTdLXC6kwS6fLTNgfeYbZr9YoED5NFQX0,0,,https://ardriveapk.arweave.net,https://www.ao.link/#/entity/G9Zy4QA5CHelXiUE2TG58nxmrdTph3hTMeYLHcLWeWw,https://www.ao.link/#/entity/h7wP8NjoGkJTdLXC6kwS6fLTNgfeYbZr9YoED5NFQX0
atomic-ant-6,Pxxe2gsB-BGbMO8arVglHCiuvoJJ62U3uVDfwQahKEI,ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo,0,,https://atomic-ant-6.arweave.net,https://www.ao.link/#/entity/Pxxe2gsB-BGbMO8arVglHCiuvoJJ62U3uVDfwQahKEI,https://www.ao.link/#/entity/ZjmB2vEUlHlJ7-rgJkYP09N5IzLPhJyStVrK5u9dDEo
gigautility,RBepCNNTipkiGRGXgebsNW1FSa-3SLuL-UBNMBms_Po,cF0H0SKdnaDTqWKY9iJKBktTpdEWgb3GnlndE7ABv0Q,29,,https://gigautility.arweave.net,https://www.ao.link/#/entity/RBepCNNTipkiGRGXgebsNW1FSa-3SLuL-UBNMBms_Po,https://www.ao.link/#/entity/cF0H0SKdnaDTqWKY9iJKBktTpdEWgb3GnlndE7ABv0Q
hypercubesarecool,aoQUIyt0OrFeiylc-bDENeCjN4X9j6GD-gTa1woJZ9Y,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://hypercubesarecool.arweave.net,https://www.ao.link/#/entity/aoQUIyt0OrFeiylc-bDENeCjN4X9j6GD-gTa1woJZ9Y,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
ogres-have-layers-ar,jPC7B5OG3_uqm1cV3A1wfVPsp9u0fCS0Lcw3K5XzSKI,7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk,0,,https://ogres-have-layers-ar.arweave.net,https://www.ao.link/#/entity/jPC7B5OG3_uqm1cV3A1wfVPsp9u0fCS0Lcw3K5XzSKI,https://www.ao.link/#/entity/7waR8v4STuwPnTck1zFVkQqJh5K9q9Zik4Y5-5dV7nk
testing-arns,iZvq-WoOcX1NLvhAYl9JxDO7_mPmzKgc9VoNz8QJlcE,unknown,unknown,,https://testing-arns.arweave.net,https://www.ao.link/#/entity/iZvq-WoOcX1NLvhAYl9JxDO7_mPmzKgc9VoNz8QJlcE,unknown
gold-prices-turkish-lira,DDLuTcTV8vI1SuBEKPap-TjOCMKBHEKo_vgVzvAyamk,unknown,unknown,,https://gold-prices-turkish-lira.arweave.net,https://www.ao.link/#/entity/DDLuTcTV8vI1SuBEKPap-TjOCMKBHEKo_vgVzvAyamk,unknown
crypto,hUPCgRN27Mhz51XiJ_uvL_Ha9B2KRLqlJf2mVDrLdHo,unknown,unknown,,https://crypto.arweave.net,https://www.ao.link/#/entity/hUPCgRN27Mhz51XiJ_uvL_Ha9B2KRLqlJf2mVDrLdHo,unknown
